agent_id,agent_type,model_architecture,deployment_environment,task_category,task_complexity,autonomy_level,success_rate,accuracy_score,efficiency_score,execution_time_seconds,response_latency_ms,memory_usage_mb,cpu_usage_percent,cost_per_task_cents,human_intervention_required,error_recovery_rate,multimodal_capability,edge_compatibility,privacy_compliance_score,bias_detection_score,timestamp,data_quality_score,performance_index,cost_efficiency_ratio,autonomous_capability_score
AG_02888,Task Planner,InstructGPT,Hybrid,Learning & Adaptation,10,8,0.3,0.4164,0.4162,112.24,2058.95,600.5,91.8,0.0434,True,0.433,False,False,0.7304,0.8185,2024-12-27 04:16:16,0.8738,0.36978,8.328378378378378,110.31
AG_01499,Research Assistant,GPT-4o,Cloud,Data Analysis,5,6,0.6822,0.7102,0.6899,67.57,785.24,329.5,56.4,0.0258,True,0.7704,True,False,0.7927,0.7617,2024-12-27 04:16:16,0.768,0.69291,25.854850746268657,113.928
AG_04931,Document Processor,GPT-4o,Server,Learning & Adaptation,8,8,0.429,0.5274,0.4959,96.14,117.54,471.7,70.3,0.0368,True,0.5232,False,False,0.9169,0.6813,2024-12-27 04:16:16,0.8958,0.47858999999999996,12.66111111111111,116.624
AG_02919,Email Manager,Claude-3.5,Cloud,Text Processing,2,1,0.9191,0.8164,0.8785,29.45,233.93,182.8,34.3,0.0116,False,0.95,False,False,0.7653,0.6928,2024-12-27 04:16:16,0.8223,0.8761099999999999,69.53253968253968,96.5
AG_01894,Marketing Assistant,GPT-4o,Hybrid,Decision Making,7,6,0.4054,0.4899,0.5165,26.38,761.07,480.3,84.0,0.0136,True,0.42,False,False,0.8603,0.9337,2024-12-27 04:16:16,0.8287,0.46408,31.78630136986302,89.4
AG_01764,Code Assistant,Mixtral-8x7B,Server,Creative Writing,7,9,0.389,0.547,0.508,34.15,1219.94,452.4,79.1,0.0159,True,0.4759,True,False,0.9548,0.88,2024-12-27 04:16:16,0.8461,0.47209999999999996,27.934911242603544,123.313
AG_04023,Task Planner,CodeT5+,Edge,Text Processing,4,5,0.6459,0.7068,0.7169,38.4,428.84,288.3,41.8,0.0157,True,0.7756,False,True,0.9277,0.6736,2024-12-27 04:16:16,0.8486,0.68547,41.04610778443114,104.292
AG_03362,Email Manager,LLaMA-3,Mobile,Communication,5,4,0.4562,0.623,0.7183,21.48,278.54,346.0,75.0,0.0106,True,0.5838,False,True,0.875,0.875,2024-12-27 04:16:16,0.9782,0.58487,50.4198275862069,80.866
AG_04253,Content Creator,Falcon-180B,Mobile,Planning & Scheduling,4,4,0.6292,0.6811,0.6484,26.55,1318.68,296.1,61.7,0.0118,True,0.7662,False,True,0.978,0.8162,2024-12-27 04:16:16,0.8689,0.65053,50.82265625000001,93.634
AG_02252,Research Assistant,Mixtral-8x7B,Server,Decision Making,6,4,0.4158,0.6003,0.5599,56.47,1601.03,377.0,89.1,0.0226,True,0.489,False,False,0.7472,0.8204,2024-12-27 04:16:16,0.8524,0.51438,21.795762711864406,74.22999999999999
AG_02354,Marketing Assistant,Mixtral-8x7B,Cloud,Text Processing,4,4,0.6335,0.6756,0.7112,25.09,265.71,363.1,59.4,0.012,True,0.7558,False,True,0.7242,0.6837,2024-12-27 04:16:16,0.8781,0.66944,51.495384615384616,92.906
AG_04330,Task Planner,GPT-4o,Edge,Code Generation,8,6,0.3156,0.4759,0.472,63.96,897.02,492.9,79.8,0.0262,True,0.3359,False,True,0.9631,0.8041,2024-12-27 04:16:16,0.9284,0.4106099999999999,15.095955882352937,83.513
AG_00241,Research Assistant,Falcon-180B,Desktop,Problem Solving,6,6,0.4302,0.5046,0.5678,63.52,685.88,357.5,74.0,0.0247,True,0.4805,False,False,0.9098,0.8002,2024-12-28 04:16:15,0.9768,0.4938,19.214007782101167,93.63499999999999
AG_01062,Content Creator,Falcon-180B,Cloud,Communication,2,1,0.8172,0.8227,0.8283,20.07,235.11,180.2,38.4,0.0085,False,0.8885,False,False,0.883,0.6511,2024-12-28 04:16:15,0.7926,0.82218,86.54526315789472,92.195
AG_00828,Code Assistant,Mixtral-8x7B,Server,Data Analysis,6,5,0.4362,0.5603,0.5732,86.31,376.58,437.5,81.8,0.0331,True,0.5653,False,False,0.9669,0.7482,2024-12-28 04:16:15,0.7897,0.5145299999999999,15.088856304985336,89.571
AG_00692,Customer Service,Mixtral-8x7B,Mobile,Creative Writing,4,4,0.595,0.6797,0.6798,3.03,1030.24,334.5,56.9,0.0044,True,0.6395,True,True,0.7784,0.6511,2024-12-28 04:16:15,0.8165,0.6458499999999999,119.60185185185183,84.765
AG_00022,Task Planner,CodeT5+,Cloud,Planning & Scheduling,7,5,0.4052,0.4981,0.6043,23.92,418.18,454.5,77.4,0.0125,True,0.4108,False,False,0.9303,0.7261,2024-12-28 04:16:15,0.7792,0.4927999999999999,36.50370370370369,78.756
AG_02277,Marketing Assistant,InstructGPT,Edge,Text Processing,4,3,0.6726,0.7132,0.7643,26.84,105.68,351.8,51.8,0.0125,True,0.678,False,True,0.8877,0.6204,2024-12-28 04:16:16,0.7701,0.71229,52.76222222222221,77.46000000000001
AG_03842,Research Assistant,CodeT5+,Hybrid,Decision Making,9,8,0.3,0.4,0.4966,21.8,1688.12,511.6,77.4,0.0124,True,0.3296,False,False,0.9659,0.9318,2024-12-28 04:16:16,0.8344,0.38898,29.028358208955225,103.072
AG_02253,Social Media Manager,Claude-3.5,Desktop,Text Processing,3,2,0.7356,0.7336,0.7958,15.94,379.81,300.5,30.1,0.0083,False,0.8215,False,True,0.9139,0.6245,2024-12-28 04:16:16,0.8616,0.75306,80.97419354838709,97.505
AG_03161,Translation Agent,Claude-3.5,Hybrid,Research & Summarization,7,8,0.3833,0.4896,0.5425,48.47,208.93,387.6,73.7,0.02,True,0.3987,True,False,0.9593,0.6303,2024-12-28 04:16:16,0.8924,0.46295,22.045238095238094,107.90899999999999
AG_02660,Social Media Manager,InstructGPT,Edge,Text Processing,4,6,0.6413,0.6915,0.7054,20.95,1434.33,270.3,46.4,0.0097,True,0.6599,False,True,0.8317,0.8364,2024-12-28 04:16:16,0.8348,0.67559,63.13925233644859,106.19300000000001
AG_03865,Translation Agent,Gemini-Pro,Desktop,Communication,2,3,0.748,0.7452,0.8128,15.04,1398.36,198.2,38.9,0.007,False,0.7756,False,False,0.8101,0.6726,2024-12-28 04:16:16,0.9497,0.7666,95.82499999999999,104.292
AG_04844,Data Analyst,PaLM-2,Desktop,Text Processing,2,4,0.8095,0.7982,0.765,20.54,215.83,230.7,37.4,0.0092,False,0.8169,False,False,0.8298,0.6007,2024-12-28 04:16:16,0.7608,0.7927600000000001,77.72156862745099,117.18299999999999
AG_03808,HR Recruiter,LLaMA-3,Desktop,Learning & Adaptation,9,10,0.329,0.4739,0.4767,98.73,1951.74,562.9,88.5,0.0385,True,0.4533,False,True,0.9758,0.7872,2024-12-28 04:16:16,0.7684,0.41678000000000004,10.551392405063291,131.731
AG_03997,Content Creator,Claude-3.5,Server,Creative Writing,3,1,0.7734,0.7865,0.8123,53.45,482.61,227.8,45.0,0.0201,False,0.8863,False,False,0.8407,0.613,2024-12-28 04:16:16,0.8408,0.7889999999999999,37.393364928909946,92.041
AG_03424,Data Analyst,Transformer-XL,Desktop,Data Analysis,5,6,0.5473,0.582,0.5798,80.78,663.16,283.2,59.2,0.0298,True,0.6424,False,False,0.8568,0.6979,2024-12-28 04:16:16,0.7867,0.56746,18.424025974025973,104.96799999999999
AG_01558,Document Processor,Gemini-Pro,Hybrid,Data Analysis,4,4,0.6339,0.677,0.7168,64.17,870.15,346.6,41.1,0.0249,True,0.7404,True,False,0.978,0.8579,2024-12-28 04:16:16,0.7538,0.6717,25.934362934362934,91.828
AG_04396,Data Analyst,Gemini-Pro,Hybrid,Communication,6,4,0.5287,0.5752,0.6099,22.45,642.72,422.4,67.4,0.0117,True,0.6705,False,False,0.7934,0.8614,2024-12-28 04:16:16,0.97,0.56701,44.64645669291339,86.935
AG_03197,Email Manager,LLaMA-3,Hybrid,Creative Writing,5,5,0.6133,0.6133,0.6051,36.25,861.97,332.7,62.5,0.0154,True,0.7011,False,False,0.7169,0.7584,2024-12-28 04:16:16,0.762,0.6108399999999999,37.24634146341463,99.077
AG_03420,Sales Assistant,PaLM-2,Desktop,Research & Summarization,5,3,0.5778,0.659,0.6771,41.27,1929.37,344.6,59.9,0.0172,True,0.6026,False,True,0.7354,0.7077,2024-12-28 04:16:16,0.8374,0.63195,34.722527472527474,72.182
AG_01616,Social Media Manager,InstructGPT,Cloud,Research & Summarization,4,3,0.5784,0.6936,0.6952,70.06,1225.8,275.3,49.2,0.0261,True,0.6328,True,True,0.9169,0.8633,2024-12-28 04:16:16,0.9573,0.648,23.911439114391143,74.29599999999999
AG_01676,Content Creator,Falcon-180B,Cloud,Text Processing,7,7,0.4497,0.4768,0.5272,23.29,939.45,453.7,78.6,0.0123,True,0.5872,False,True,0.9115,0.8293,2024-12-28 04:16:16,0.8084,0.48107999999999995,36.17142857142857,111.10400000000001
AG_04894,Customer Service,Gemini-Pro,Mobile,Data Analysis,8,6,0.3,0.4556,0.5017,42.03,457.06,507.2,96.4,0.0191,True,0.4225,True,True,0.8492,0.6542,2024-12-28 04:16:16,0.8366,0.40719000000000005,20.258208955223882,89.575
AG_04428,Social Media Manager,Mixtral-8x7B,Desktop,Communication,3,4,0.7728,0.6755,0.6922,20.63,133.63,234.2,57.6,0.0092,False,0.893,False,False,0.8809,0.8523,2024-12-28 04:16:16,0.8406,0.71943,70.53235294117647,122.50999999999999
AG_03666,Research Assistant,Claude-3.5,Server,Research & Summarization,6,7,0.5743,0.5907,0.6017,36.22,1638.14,437.2,68.0,0.0164,True,0.7149,True,False,0.8985,0.7244,2024-12-28 04:16:16,0.888,0.58744,33.76091954022988,120.043
AG_03661,Project Manager,Transformer-XL,Desktop,Text Processing,2,1,0.648,0.7679,0.7202,17.63,160.49,230.1,22.4,0.0082,True,0.7901,False,False,0.7733,0.8492,2024-12-28 04:16:16,0.7687,0.70563,76.69891304347826,65.307
AG_04512,Content Creator,PaLM-2,Hybrid,Decision Making,7,7,0.4895,0.5082,0.5583,19.58,452.63,428.3,59.5,0.0108,True,0.5392,False,False,0.7722,0.8183,2024-12-28 04:16:16,0.8376,0.51575,43.70762711864407,107.744
AG_02061,Sales Assistant,LLaMA-3,Desktop,Problem Solving,6,4,0.4337,0.6299,0.6593,68.09,560.66,391.1,70.3,0.0266,True,0.4814,False,False,0.817,0.8495,2024-12-28 04:16:16,0.7521,0.56024,20.29855072463768,73.69800000000001
AG_01257,QA Tester,Mixtral-8x7B,Server,Code Generation,4,4,0.6803,0.7374,0.7132,64.2,1602.16,286.9,41.2,0.0243,True,0.7477,False,False,0.7996,0.8388,2024-12-28 04:16:16,0.9723,0.7073,27.956521739130437,92.339
AG_03113,Financial Advisor,GPT-4o,Desktop,Data Analysis,6,6,0.5447,0.616,0.5938,43.34,869.26,413.7,71.4,0.0186,True,0.6557,False,False,0.786,0.7907,2024-12-28 04:16:16,0.7939,0.58082,29.633673469387755,105.899
AG_04211,Data Analyst,Transformer-XL,Edge,Creative Writing,7,8,0.346,0.5319,0.5036,31.64,1633.31,504.0,79.0,0.0156,True,0.4009,True,True,0.8802,0.8766,2024-12-28 04:16:16,0.8513,0.44905000000000006,27.05120481927711,108.063
AG_01185,Research Assistant,Transformer-XL,Edge,Text Processing,2,3,0.7378,0.7409,0.7553,28.25,544.06,182.9,29.6,0.0112,False,0.7921,False,True,0.8526,0.7706,2024-12-28 04:16:16,0.8377,0.74398,60.98196721311476,105.447
AG_03494,HR Recruiter,LLaMA-3,Desktop,Creative Writing,3,2,0.7915,0.7397,0.7381,53.31,277.23,268.8,44.9,0.0205,False,0.8299,True,True,0.978,0.9124,2024-12-28 04:16:16,0.8764,0.7599400000000001,35.346046511627904,98.09299999999999
AG_03531,Social Media Manager,Transformer-XL,Cloud,Planning & Scheduling,6,5,0.4462,0.5199,0.5645,35.21,1360.4,395.8,65.8,0.0157,True,0.5285,False,False,0.9587,0.8859,2024-12-28 04:16:16,0.7941,0.5038,30.167664670658684,86.995
AG_04215,Document Processor,Mixtral-8x7B,Desktop,Creative Writing,4,2,0.6317,0.6668,0.6639,15.0,2204.0,244.1,27.7,0.0074,True,0.7174,True,False,0.8569,0.938,2024-12-28 04:16:16,0.9432,0.6518900000000001,77.60595238095237,70.218
AG_02542,HR Recruiter,Gemini-Pro,Mobile,Problem Solving,10,9,0.3,0.4,0.4292,59.0,1908.29,623.5,92.3,0.0259,True,0.3588,False,True,0.9203,0.7977,2024-12-28 04:16:16,0.8961,0.36876,13.708550185873605,115.116
AG_01178,Financial Advisor,LLaMA-3,Desktop,Decision Making,5,4,0.5223,0.5924,0.6384,54.04,119.43,324.2,59.9,0.0213,True,0.5882,False,False,0.9232,0.6328,2024-12-28 04:16:16,0.7919,0.57816,25.92645739910314,81.174
AG_00509,QA Tester,GPT-4o,Cloud,Code Generation,4,3,0.6212,0.7315,0.7484,54.99,626.57,313.4,52.2,0.0215,True,0.7429,False,False,0.7552,0.6747,2024-12-29 04:16:15,0.9055,0.69245,30.775555555555556,82.003
AG_00341,Project Manager,Claude-3.5,Server,Planning & Scheduling,4,3,0.6088,0.6771,0.6933,19.11,752.08,329.7,64.6,0.0097,True,0.7417,False,False,0.9285,0.6066,2024-12-29 04:16:15,0.9193,0.65464,61.18130841121495,81.91900000000001
AG_00027,Translation Agent,Gemini-Pro,Edge,Data Analysis,4,4,0.6731,0.7457,0.7262,78.59,781.46,306.8,49.3,0.0293,True,0.8143,False,True,0.8081,0.9364,2024-12-29 04:16:15,0.9582,0.7108099999999999,23.45907590759076,97.001
AG_00766,QA Tester,PaLM-2,Cloud,Creative Writing,4,2,0.656,0.6947,0.7208,29.75,856.53,321.7,61.2,0.0131,True,0.7944,True,False,0.8345,0.8183,2024-12-29 04:16:15,0.9409,0.6870499999999999,48.72695035460992,75.608
AG_00781,HR Recruiter,PaLM-2,Mobile,Planning & Scheduling,4,2,0.6354,0.6606,0.6478,23.27,1049.09,277.5,59.9,0.0105,True,0.7627,False,True,0.7028,0.928,2024-12-29 04:16:15,0.8944,0.6466799999999999,56.23304347826086,73.38900000000001
AG_01846,HR Recruiter,InstructGPT,Desktop,Text Processing,2,3,0.8485,0.818,0.8475,36.77,133.36,220.5,48.6,0.0145,False,0.95,False,False,0.9097,0.7167,2024-12-29 04:16:16,0.911,0.83905,54.13225806451613,116.5
AG_01126,Research Assistant,Falcon-180B,Server,Decision Making,7,6,0.3127,0.5193,0.5046,16.89,702.64,437.9,46.1,0.01,True,0.384,False,False,0.9103,0.7322,2024-12-29 04:16:16,0.9499,0.43224999999999997,39.29545454545455,86.88
AG_02640,Project Manager,CodeT5+,Cloud,Learning & Adaptation,10,10,0.3,0.4,0.3818,81.06,1151.55,605.7,87.8,0.0331,True,0.4456,False,False,0.7377,0.9108,2024-12-29 04:16:16,0.9119,0.35453999999999997,10.397067448680351,131.192
AG_04216,Project Manager,Transformer-XL,Cloud,Text Processing,5,6,0.5777,0.5524,0.6011,24.59,1515.12,383.8,65.7,0.012,True,0.6239,False,False,0.9688,0.9302,2024-12-29 04:16:16,0.8981,0.57713,44.394615384615385,103.673
AG_03483,Sales Assistant,LLaMA-3,Mobile,Problem Solving,9,10,0.3,0.4,0.4265,62.12,238.51,561.2,96.0,0.0263,True,0.3265,False,True,0.9457,0.624,2024-12-29 04:16:16,0.9379,0.36795,13.478021978021978,122.855
AG_04117,Email Manager,Gemini-Pro,Mobile,Creative Writing,6,6,0.4803,0.5905,0.6483,35.77,1612.78,346.9,60.7,0.0154,True,0.5902,False,True,0.8451,0.6168,2024-12-29 04:16:16,0.9427,0.56376,34.37560975609756,101.314
AG_01449,Content Creator,GPT-4o,Mobile,Data Analysis,8,6,0.3013,0.4,0.5673,55.57,568.72,501.1,94.2,0.0235,True,0.3768,True,True,0.8811,0.7355,2024-12-29 04:16:16,0.7934,0.41071,16.763673469387754,86.376
AG_04480,Data Analyst,Claude-3.5,Edge,Communication,6,8,0.5439,0.5741,0.6429,17.35,329.82,399.7,72.4,0.0098,True,0.6334,False,True,0.8003,0.7129,2024-12-29 04:16:16,0.8237,0.5826600000000001,53.95,124.338
AG_04373,HR Recruiter,Falcon-180B,Hybrid,Code Generation,4,3,0.5748,0.717,0.6413,29.16,1881.09,270.3,36.0,0.0124,True,0.7035,False,False,0.8667,0.724,2024-12-29 04:16:16,0.8582,0.6374099999999999,47.56791044776119,79.245
AG_04560,Social Media Manager,GPT-4o,Server,Problem Solving,8,8,0.3233,0.4525,0.4904,90.71,1757.97,485.8,105.5,0.0351,True,0.4206,False,False,0.7433,0.6863,2024-12-29 04:16:16,0.8368,0.41219000000000006,11.418005540166206,109.442
AG_04846,Social Media Manager,Mixtral-8x7B,Mobile,Text Processing,7,5,0.3432,0.5249,0.5105,19.85,868.51,425.6,58.8,0.0109,True,0.4075,False,True,0.7797,0.7855,2024-12-29 04:16:16,0.8342,0.44789999999999996,37.63865546218487,78.525
AG_01189,Task Planner,Falcon-180B,Mobile,Text Processing,5,4,0.5554,0.557,0.681,24.23,193.63,390.1,57.5,0.012,True,0.6543,False,True,0.8827,0.6572,2024-12-29 04:16:16,0.8088,0.5935600000000001,45.658461538461545,85.801
AG_04888,Document Processor,Falcon-180B,Hybrid,Data Analysis,8,10,0.3469,0.4359,0.4936,65.71,885.9,482.1,93.4,0.0267,True,0.487,True,False,0.9433,0.6429,2024-12-29 04:16:16,0.8014,0.41761,15.076173285198553,134.09
AG_03001,Email Manager,LLaMA-3,Hybrid,Learning & Adaptation,9,9,0.3,0.4355,0.4673,97.66,480.21,543.6,82.6,0.038,True,0.3851,False,False,0.7861,0.9105,2024-12-29 04:16:16,0.8727,0.39083999999999997,10.02153846153846,116.957
AG_01101,Social Media Manager,CodeT5+,Mobile,Learning & Adaptation,9,9,0.3,0.4123,0.4773,14.4,1430.28,602.0,85.8,0.0108,True,0.4396,False,True,0.9064,0.7975,2024-12-29 04:16:16,0.9539,0.38688,32.7864406779661,120.77199999999999
AG_02220,Sales Assistant,InstructGPT,Desktop,Problem Solving,7,7,0.4742,0.578,0.632,79.34,1430.67,466.3,76.9,0.0311,True,0.5452,False,False,0.8222,0.781,2024-12-29 04:16:16,0.9358,0.55268,17.217445482866044,108.164
AG_04704,Content Creator,Claude-3.5,Hybrid,Text Processing,5,6,0.6087,0.6675,0.6704,26.74,783.04,352.1,52.2,0.0124,True,0.7503,False,False,0.8936,0.8845,2024-12-29 04:16:16,0.8509,0.64485,48.12313432835822,112.521
AG_01308,Task Planner,Transformer-XL,Edge,Creative Writing,5,7,0.4984,0.553,0.6467,23.61,702.35,323.0,38.5,0.0111,True,0.5361,True,True,0.7995,0.6539,2024-12-29 04:16:16,0.9089,0.55927,46.2206611570248,107.527
AG_02219,Project Manager,Mixtral-8x7B,Mobile,Problem Solving,7,6,0.3575,0.5086,0.5284,66.35,2227.71,431.9,75.2,0.0264,True,0.3945,False,True,0.8161,0.7112,2024-12-29 04:16:16,0.9407,0.4541,16.572992700729927,87.61500000000001
AG_04586,Customer Service,Transformer-XL,Hybrid,Communication,3,4,0.7415,0.6981,0.7421,19.86,129.44,239.4,41.8,0.009,False,0.8696,False,False,0.8595,0.7821,2024-12-29 04:16:16,0.8342,0.72866,72.86600000000001,120.872
AG_04213,Data Analyst,LLaMA-3,Edge,Problem Solving,10,9,0.3,0.4,0.3755,69.41,181.72,571.0,87.6,0.0288,True,0.3969,False,True,0.8533,0.8727,2024-12-29 04:16:16,0.7597,0.35265,11.833892617449665,117.783
AG_04861,QA Tester,Transformer-XL,Cloud,Text Processing,6,7,0.4365,0.4691,0.6189,31.37,159.24,352.6,80.1,0.014,True,0.563,False,False,0.7304,0.6175,2024-12-29 04:16:16,0.77,0.501,33.4,109.41
AG_03595,Document Processor,Transformer-XL,Server,Communication,2,1,0.7153,0.8042,0.7227,31.81,1674.77,169.3,30.4,0.0123,False,0.8402,False,False,0.9102,0.9083,2024-12-29 04:16:16,0.9365,0.7441900000000001,55.95413533834588,88.814
AG_04171,Social Media Manager,LLaMA-3,Server,Communication,3,5,0.6603,0.7961,0.7758,22.77,1443.47,267.3,35.3,0.0103,True,0.7282,False,False,0.9325,0.9195,2024-12-29 04:16:16,0.7972,0.73569,65.10530973451327,100.97399999999999
AG_02198,Task Planner,LLaMA-3,Edge,Communication,4,3,0.6984,0.6387,0.7652,11.97,814.4,314.9,62.3,0.0071,True,0.7354,False,True,0.7601,0.7915,2024-12-29 04:16:16,0.9061,0.70053,86.48518518518519,81.47800000000001
AG_04047,Data Analyst,PaLM-2,Edge,Text Processing,7,8,0.4452,0.5357,0.5382,33.61,1618.3,451.9,84.0,0.0157,True,0.521,False,True,0.8413,0.8711,2024-12-29 04:16:16,0.7655,0.5002500000000001,29.955089820359287,116.47
AG_00387,Social Media Manager,CodeT5+,Desktop,Problem Solving,10,10,0.3,0.4,0.4185,60.2,617.5,571.0,116.8,0.0258,True,0.3451,False,False,0.7515,0.8648,2024-12-30 04:16:15,0.8591,0.36555,13.639925373134327,124.157
AG_00971,QA Tester,Falcon-180B,Server,Data Analysis,5,4,0.5659,0.6191,0.6161,81.21,927.87,357.2,47.3,0.0306,True,0.6647,True,True,0.7422,0.9231,2024-12-30 04:16:15,0.88,0.5969199999999999,18.889873417721518,86.529
AG_01627,Financial Advisor,Claude-3.5,Hybrid,Planning & Scheduling,4,6,0.772,0.7694,0.7273,25.16,700.73,284.9,57.9,0.0112,False,0.8963,False,True,0.8302,0.7035,2024-12-30 04:16:16,0.9282,0.75781,62.11557377049181,142.74099999999999
AG_04593,Research Assistant,GPT-4o,Mobile,Text Processing,6,4,0.4555,0.5661,0.5767,23.55,309.45,413.6,80.8,0.012,True,0.5488,False,True,0.9057,0.8078,2024-12-30 04:16:16,0.8665,0.5250400000000001,40.38769230769231,78.416
AG_01745,Email Manager,Mixtral-8x7B,Desktop,Text Processing,3,5,0.547,0.6597,0.7362,35.65,2136.45,311.2,38.4,0.015,True,0.5983,False,True,0.9546,0.919,2024-12-30 04:16:16,0.8823,0.63757,39.848124999999996,91.881
AG_02609,Code Assistant,Claude-3.5,Edge,Code Generation,9,10,0.3,0.4,0.4299,58.85,280.15,552.4,81.2,0.0251,True,0.4064,False,True,0.8292,0.7861,2024-12-30 04:16:16,0.8105,0.36897,14.136781609195403,128.448
AG_02833,Sales Assistant,Transformer-XL,Desktop,Problem Solving,7,5,0.3194,0.5021,0.475,63.82,4126.33,469.1,85.8,0.026,True,0.4022,False,True,0.7247,0.6333,2024-12-30 04:16:16,0.9458,0.42089,15.588518518518518,78.154
AG_03516,HR Recruiter,Gemini-Pro,Hybrid,Decision Making,5,4,0.5809,0.6424,0.6925,67.77,419.14,362.1,59.7,0.0262,True,0.6358,False,False,0.7576,0.8594,2024-12-30 04:16:16,0.9127,0.63283,23.26580882352941,84.506
AG_04203,Research Assistant,PaLM-2,Desktop,Communication,5,7,0.5726,0.6301,0.6594,11.39,1238.2,358.3,53.3,0.0074,True,0.6218,False,False,0.9005,0.754,2024-12-30 04:16:16,0.9619,0.61589,73.3202380952381,113.52600000000001
AG_04060,Marketing Assistant,InstructGPT,Edge,Text Processing,3,4,0.7164,0.7823,0.7482,19.06,1842.37,276.0,43.6,0.0091,False,0.7174,False,True,0.9655,0.8534,2024-12-30 04:16:16,0.9302,0.74571,73.83267326732673,110.218
AG_03126,Research Assistant,Claude-3.5,Cloud,Code Generation,7,7,0.415,0.4684,0.5882,59.23,233.11,420.4,75.0,0.0239,True,0.5589,False,True,0.9571,0.9431,2024-12-30 04:16:16,0.7719,0.48297999999999996,19.396787148594374,109.12299999999999
AG_01087,Content Creator,GPT-4o,Mobile,Code Generation,8,8,0.3006,0.4999,0.5459,66.66,263.2,481.1,68.3,0.027,True,0.3373,False,True,0.9105,0.6062,2024-12-30 04:16:16,0.8116,0.43398000000000003,15.499285714285715,103.611
AG_04562,Sales Assistant,PaLM-2,Desktop,Communication,3,4,0.7961,0.7706,0.6895,20.57,134.09,279.2,30.3,0.0096,False,0.8239,False,False,0.9238,0.723,2024-12-30 04:16:16,0.7929,0.75647,71.36509433962264,117.673
AG_02710,Sales Assistant,Gemini-Pro,Desktop,Data Analysis,4,5,0.5594,0.6613,0.6796,53.46,2056.34,298.2,47.4,0.0208,True,0.5858,False,False,0.9221,0.8981,2024-12-30 04:16:16,0.7986,0.62603,28.716972477064218,91.006
AG_03634,Task Planner,InstructGPT,Desktop,Planning & Scheduling,6,6,0.4886,0.6357,0.5445,28.43,290.61,421.2,65.7,0.0137,True,0.4978,False,False,0.732,0.8719,2024-12-30 04:16:16,0.7611,0.5495,37.38095238095238,94.846
AG_01415,HR Recruiter,Transformer-XL,Mobile,Data Analysis,7,7,0.3,0.4804,0.5417,78.65,454.49,459.6,84.5,0.0308,True,0.375,True,True,0.8875,0.6983,2024-12-30 04:16:16,0.8703,0.42663,13.416037735849056,96.25
AG_03440,Translation Agent,Gemini-Pro,Server,Communication,4,4,0.6588,0.7278,0.6881,31.6,851.5,338.3,43.9,0.0139,True,0.6631,False,False,0.9005,0.9257,2024-12-30 04:16:16,0.8954,0.6882900000000001,46.19395973154363,86.417
AG_01249,Code Assistant,Mixtral-8x7B,Edge,Decision Making,8,8,0.3,0.435,0.4437,34.93,223.84,502.8,93.2,0.0167,True,0.31,False,True,0.8824,0.7711,2024-12-30 04:16:16,0.8735,0.38361,21.672881355932205,101.7
AG_02982,Translation Agent,Transformer-XL,Server,Communication,3,1,0.7391,0.7038,0.7061,15.21,790.61,286.6,41.2,0.0079,False,0.7606,False,True,0.9293,0.6377,2024-12-30 04:16:16,0.8605,0.71861,80.74269662921347,83.242
AG_04918,Translation Agent,Mixtral-8x7B,Cloud,Problem Solving,7,7,0.4646,0.4732,0.48,65.68,1235.43,480.0,64.4,0.0267,True,0.5414,False,False,0.7741,0.7645,2024-12-30 04:16:16,0.8176,0.4718,17.03249097472924,107.898
